resume_text,job_description,keyword_score,length,has_skills_section,action_verbs,label
"Skills: React, Python, Node.js, AWS, Kubernetes Experience: deployed efficient tool using Photoshop Additional: strategy collaborative collaborative robust scalable team team scalable project data project team application analysis application project","Software Engineer role requiring expertise in Node.js, Ruby, Docker, React, JavaScript and experience in building scalable innovative project project robust team systems.",0.33796192167663713,29,1,1,0
"Skills: AWS, JavaScript, React, Python Experience: designed innovative pipeline using Docker; optimized team application using Python; built team pipeline using Photoshop; led project system using C++ Additional: data efficient collaborative system analysis team scalable project system analysis Extra: scalable system project efficient application project team robust team","Software Engineer role requiring expertise in Docker, React and experience in building efficient scalable collaborative efficient team efficient collaborative system project system project systems.",0.3646618583909229,47,1,4,0
"Skills: Java, Docker, React, Photoshop, TensorFlow Experience: integrated innovative pipeline using Docker Additional: project innovative system robust application data efficient strategy robust application robust application strategy data collaborative data project","Software Engineer role requiring expertise in TensorFlow, C++ and experience in building scalable efficient system system scalable team application scalable robust efficient systems.",0.16516400362113132,30,1,1,0
Experience: optimized team application using React; implemented efficient tool using Marketing; integrated robust system using Docker; integrated scalable system using Ruby Additional: system innovative team data robust application application innovative collaborative strategy,"Software Engineer role requiring expertise in Ruby, SQL, C++ and experience in building application robust team efficient collaborative project systems.",0.23535350756293513,32,0,3,0
"Skills: Photoshop, AWS, Ruby, TensorFlow, C++, JavaScript Experience: developed scalable system using Node.js; designed team system using Kubernetes; optimized team tool using Photoshop; optimized team pipeline using Photoshop; implemented team application using Python Additional: robust data efficient collaborative team efficient data innovative application collaborative project team efficient collaborative strategy system application application","Software Engineer role requiring expertise in SQL, AWS and experience in building project efficient collaborative innovative innovative scalable application scalable application efficient innovative system systems.",0.2611033199406668,52,1,4,0
"Skills: React, Node.js Experience: led efficient pipeline using Marketing; deployed scalable tool using Node.js; developed innovative application using Docker Additional: collaborative robust project project efficient robust analysis robust application innovative team system strategy scalable application analysis team","Software Engineer role requiring expertise in SQL, C++, Node.js, TensorFlow and experience in building system efficient team application innovative collaborative innovative project scalable scalable innovative collaborative systems.",0.39408960302205515,37,1,3,0
"Skills: Docker, Marketing, Kubernetes, AWS, TensorFlow Experience: integrated scalable pipeline using React; integrated project system using React; integrated application application using Photoshop Additional: scalable system efficient data project team efficient project application strategy team data analysis robust innovative scalable strategy scalable","Software Engineer role requiring expertise in JavaScript, TensorFlow, AWS, C++, Java and experience in building system innovative robust collaborative scalable robust project team efficient application collaborative innovative team systems.",0.3114463311061949,41,1,1,0
"Skills: Kubernetes, Ruby, React, C++, AWS Experience: optimized application pipeline using Docker; developed application pipeline using Ruby; integrated collaborative system using Marketing; tested efficient pipeline using C++; implemented application tool using AWS Additional: strategy robust application strategy data strategy analysis innovative strategy team robust efficient system project team robust project innovative efficient","Software Engineer role requiring expertise in C++, Kubernetes, JavaScript and experience in building application scalable team system robust innovative systems.",0.18715925228625419,52,1,5,0
Experience: integrated system pipeline using Excel; designed team pipeline using Excel; managed application application using C++; deployed team system using Kubernetes; deployed robust pipeline using Marketing Additional: analysis efficient analysis strategy application innovative efficient project robust project innovative system team innovative scalable analysis system,"Software Engineer role requiring expertise in C++, Python, SQL, TensorFlow, Kubernetes and experience in building system innovative collaborative project collaborative system systems.",0.09249675680973178,44,0,4,0
"Skills: C++, TensorFlow, JavaScript, Node.js, Excel Experience: deployed innovative pipeline using JavaScript; optimized scalable application using SQL Additional: team scalable collaborative data collaborative data analysis analysis application application project application system system project strategy","Software Engineer role requiring expertise in C++, TensorFlow, AWS, JavaScript and experience in building efficient collaborative collaborative system collaborative collaborative systems.",0.19327406379424925,34,1,2,0
"Skills: Kubernetes, JavaScript, Photoshop, C++, Java Experience: optimized scalable tool using Marketing; led innovative system using Python; designed team tool using AWS; deployed scalable tool using SQL Additional: project data efficient data strategy data team strategy efficient innovative data project system","Software Engineer role requiring expertise in JavaScript, Kubernetes, Docker, TensorFlow and experience in building scalable collaborative application collaborative scalable collaborative efficient efficient robust robust scalable systems.",0.1366612712762439,41,1,4,0
"Skills: AWS, React, Node.js Experience: implemented application application using Excel; designed application application using Python; led project pipeline using Photoshop; designed innovative system using Node.js; tested scalable pipeline using Python Additional: collaborative collaborative analysis strategy scalable robust strategy system system strategy project scalable strategy application scalable analysis","Software Engineer role requiring expertise in JavaScript, React, C++, Kubernetes and experience in building application innovative innovative team system system scalable system project efficient efficient application innovative systems.",0.22106942272811758,47,1,4,0
Experience: managed efficient system using AWS; optimized robust pipeline using C++; tested innovative application using JavaScript Additional: robust scalable system strategy application team analysis application application scalable efficient strategy strategy data system system,"Software Engineer role requiring expertise in AWS, Java, JavaScript and experience in building application innovative application robust scalable scalable robust collaborative system team application systems.",0.42672871324382855,33,0,3,0
Experience: designed innovative system using Photoshop; developed system application using Marketing; built robust application using TensorFlow; deployed scalable system using JavaScript Additional: efficient project scalable strategy project data system data innovative collaborative strategy collaborative system application analysis,"Software Engineer role requiring expertise in Ruby, Java, React, AWS, JavaScript and experience in building system robust application team team project system efficient systems.",0.1465235181192881,37,0,4,0
Experience: designed application pipeline using Java Additional: collaborative collaborative robust system innovative analysis data collaborative team analysis innovative strategy scalable innovative efficient robust innovative application strategy,"Software Engineer role requiring expertise in Ruby, Node.js and experience in building efficient team efficient application innovative innovative efficient innovative project scalable systems.",0.3439234531369662,26,0,1,0
"Skills: Ruby, Node.js, SQL, JavaScript, TensorFlow Experience: managed innovative tool using React Additional: project analysis strategy data application team application data system scalable analysis efficient Extra: innovative team scalable innovative innovative system collaborative system","Software Engineer role requiring expertise in C++, TensorFlow, Python, AWS and experience in building team team robust system efficient scalable application innovative scalable team team systems.",0.35906016582796496,34,1,1,0
Experience: implemented scalable application using Kubernetes; integrated robust system using SQL; led project system using Node.js; deployed efficient pipeline using SQL; deployed application system using Python Additional: robust application efficient efficient scalable data strategy analysis scalable strategy collaborative project robust application innovative,"Software Engineer role requiring expertise in JavaScript, React, Ruby, Kubernetes, AWS and experience in building project collaborative application system efficient application collaborative application project team robust project team systems.",0.30291204142951184,42,0,4,0
Experience: tested robust system using Node.js; developed system tool using Marketing; managed team tool using Kubernetes Additional: team analysis analysis analysis strategy analysis efficient robust collaborative efficient,"Software Engineer role requiring expertise in Kubernetes, Python and experience in building collaborative system scalable system project team project system team team project collaborative project application systems.",0.12536165950446643,27,0,3,0
"Skills: Kubernetes, Docker, JavaScript, SQL, Java Experience: designed innovative application using Excel; tested collaborative tool using Marketing; led robust tool using Docker; tested application system using JavaScript; implemented collaborative application using JavaScript Additional: efficient robust team collaborative innovative collaborative project efficient collaborative project application analysis project data project collaborative robust efficient Extra: team application innovative project scalable scalable application system team project project","Software Engineer role requiring expertise in React, Python and experience in building team application innovative project efficient systems.",0.26110059462861646,63,1,4,0
"Skills: TensorFlow, Excel, Java Experience: implemented system application using Java; built scalable application using Marketing; implemented innovative pipeline using Ruby; led collaborative system using Node.js; deployed application application using Node.js Additional: system robust scalable project collaborative robust efficient project innovative analysis","Software Engineer role requiring expertise in Ruby, React and experience in building collaborative project team scalable innovative scalable system system systems.",0.18320131681999138,41,1,4,0
"Skills: SQL, AWS, Photoshop, Ruby, Excel, TensorFlow, C++ Experience: implemented efficient tool using Kubernetes; managed robust system using Marketing; built efficient tool using Kubernetes Additional: strategy project data project efficient robust collaborative robust innovative team innovative project data","Software Engineer role requiring expertise in Python, Ruby and experience in building application efficient system efficient collaborative team team efficient system system scalable collaborative robust efficient systems.",0.2890898724556654,38,1,3,0
"Skills: Marketing, Node.js, Excel, C++ Experience: led robust application using JavaScript; tested scalable pipeline using C++ Additional: robust team strategy application collaborative project project scalable data analysis data data scalable efficient system project analysis efficient system","Software Engineer role requiring expertise in Python, Java, TensorFlow, Docker and experience in building innovative scalable innovative robust team efficient systems.",0.15145828851442827,36,1,2,0
Experience: designed innovative pipeline using Excel; deployed system application using Python; led project system using Marketing Additional: team scalable innovative application collaborative project innovative system strategy application project data,"Software Engineer role requiring expertise in SQL, Kubernetes, Ruby and experience in building team innovative collaborative application scalable system application project innovative application innovative systems.",0.461860218437987,29,0,3,0
"Skills: Docker, Node.js, Java, Python, React, C++ Experience: led team application using SQL; built scalable application using Marketing; integrated project tool using TensorFlow Additional: application application application scalable team project strategy team scalable application application innovative scalable analysis team application innovative efficient","Software Engineer role requiring expertise in SQL, Ruby, JavaScript, Java, Node.js and experience in building application efficient robust robust robust scalable application team scalable project scalable systems.",0.4240093534389328,42,1,3,0
Experience: deployed efficient tool using Ruby; managed collaborative pipeline using Excel Additional: innovative robust collaborative collaborative strategy data scalable project efficient system strategy system efficient collaborative data Extra: system system scalable robust application,"Software Engineer role requiring expertise in Java, Ruby, SQL, JavaScript, Kubernetes and experience in building application scalable collaborative team innovative systems.",0.19428728717747598,33,0,2,0
"Skills: JavaScript, Docker, Ruby, TensorFlow, Kubernetes Experience: developed innovative tool using Java; built team tool using Node.js; developed robust tool using SQL; integrated application application using Python; designed robust application using Kubernetes Additional: robust data robust project robust team robust robust project project robust robust scalable Extra: team efficient efficient innovative application collaborative efficient innovative scalable innovative efficient project efficient team","Software Engineer role requiring expertise in Python, C++ and experience in building system team efficient efficient team project system application application scalable innovative scalable innovative systems.",0.3771538494538351,61,1,4,0
"Skills: Python, Photoshop, SQL, Node.js, React Experience: designed scalable system using TensorFlow; integrated system system using Photoshop; designed scalable application using Node.js Additional: application data collaborative robust scalable application analysis data innovative scalable application efficient team","Software Engineer role requiring expertise in SQL, Python, Kubernetes and experience in building application robust innovative innovative system application systems.",0.23498706735959168,36,1,2,0
Experience: deployed team application using Java; led efficient application using JavaScript; tested project pipeline using SQL; designed robust system using Node.js Additional: application robust strategy system innovative team application innovative application project efficient scalable project data application project robust robust project,"Software Engineer role requiring expertise in C++, Docker, JavaScript, Ruby and experience in building project team system project team innovative efficient team scalable team efficient scalable system system systems.",0.28489468475020924,41,0,4,0
Experience: developed system pipeline using TensorFlow; deployed application system using Node.js; designed robust application using JavaScript Additional: robust data project collaborative team analysis collaborative innovative analysis efficient,"Software Engineer role requiring expertise in Ruby, C++ and experience in building collaborative efficient innovative project project scalable innovative project robust efficient robust robust project systems.",0.28522327390818,27,0,3,0
Experience: optimized innovative tool using SQL; managed team tool using JavaScript Additional: strategy data system application analysis efficient scalable application strategy system robust efficient innovative data,"Software Engineer role requiring expertise in Ruby, AWS, Node.js, SQL and experience in building team application collaborative robust application systems.",0.17324261642412833,26,0,2,0
Experience: optimized efficient pipeline using AWS; managed team tool using Ruby Additional: scalable scalable robust collaborative analysis team project data scalable efficient efficient analysis,"Software Engineer role requiring expertise in React, Ruby, SQL and experience in building scalable innovative application robust innovative project efficient innovative scalable application system robust innovative system systems.",0.2144611161838008,24,0,2,0
"Skills: JavaScript, Node.js, Photoshop Experience: integrated team system using Python; designed application system using TensorFlow; implemented application tool using TensorFlow Additional: robust system project system system efficient collaborative application strategy data strategy data","Software Engineer role requiring expertise in AWS, Docker, TensorFlow and experience in building system application system team innovative systems.",0.16240633811809113,33,1,3,0
Experience: deployed project pipeline using Java; developed system tool using Node.js Additional: strategy scalable scalable efficient application collaborative system system innovative data data system project data innovative system robust application,"Software Engineer role requiring expertise in Ruby, React, Kubernetes and experience in building innovative collaborative team efficient scalable robust systems.",0.17997110824724835,30,0,2,0
"Skills: Marketing, JavaScript, Python, TensorFlow, Kubernetes, React Experience: developed application system using Java; designed innovative pipeline using C++; led scalable application using Ruby; deployed collaborative application using Java Additional: application collaborative strategy data analysis system strategy project project collaborative strategy analysis robust system collaborative collaborative collaborative Extra: robust project team innovative innovative project collaborative application project system team","Software Engineer role requiring expertise in React, Java, SQL, Ruby, JavaScript and experience in building innovative application efficient system robust collaborative system innovative system systems.",0.30934736843198163,58,1,4,0
"Skills: Kubernetes, Ruby, C++, Photoshop Experience: built scalable tool using Ruby; optimized collaborative pipeline using Python; managed collaborative system using Kubernetes; managed scalable application using AWS; tested team application using JavaScript Additional: analysis team collaborative team strategy analysis robust efficient system efficient","Software Engineer role requiring expertise in Kubernetes, SQL, JavaScript, Ruby, AWS and experience in building project project application efficient efficient project collaborative systems.",0.20209869467548144,42,1,4,0
Skills: Java Experience: developed team system using Photoshop; built project tool using Marketing; managed robust system using C++; tested system system using React; tested efficient pipeline using Kubernetes Additional: scalable strategy application innovative data scalable application analysis robust robust scalable analysis,"Software Engineer role requiring expertise in Kubernetes, C++, Node.js, Docker and experience in building team team project project system innovative project application system collaborative system systems.",0.1370868572310503,41,1,4,0
Skills: JavaScript Experience: integrated team tool using Ruby; implemented team application using SQL; designed robust application using Python; led team tool using Kubernetes Additional: innovative robust analysis strategy analysis efficient team scalable team analysis application project scalable scalable scalable system,"Software Engineer role requiring expertise in Ruby, AWS, Java and experience in building scalable collaborative application application innovative robust system application project project system system collaborative scalable systems.",0.27482755792001246,40,1,4,0
"Skills: SQL, Node.js, AWS Experience: integrated system system using Docker; designed system pipeline using Ruby; led innovative application using Ruby; optimized scalable pipeline using Ruby; optimized project tool using Java Additional: application innovative team data innovative application project system project strategy robust robust collaborative scalable application team application team","Software Engineer role requiring expertise in JavaScript, TensorFlow, React and experience in building application innovative application innovative innovative efficient scalable scalable application efficient team collaborative application systems.",0.36143164334517713,49,1,4,0
Experience: managed collaborative pipeline using Python; implemented innovative tool using JavaScript Additional: strategy team scalable scalable scalable efficient scalable collaborative data efficient robust team project,"Software Engineer role requiring expertise in Ruby, TensorFlow and experience in building project project innovative system collaborative innovative efficient team collaborative robust scalable collaborative systems.",0.4175404183191559,25,0,2,0
Skills: Excel Experience: designed application system using Node.js; deployed system pipeline using Docker; led application pipeline using Docker Additional: collaborative scalable application data team data system scalable scalable scalable project collaborative project robust collaborative Extra: robust system team efficient project,"Software Engineer role requiring expertise in Node.js, React, Java and experience in building system collaborative efficient scalable efficient systems.",0.19909192762859498,40,1,3,0
Experience: managed innovative application using SQL Additional: application innovative scalable strategy application analysis strategy collaborative application robust,"Software Engineer role requiring expertise in Python, React, Docker and experience in building robust scalable robust efficient application innovative project systems.",0.2716177420349582,17,0,1,0
Experience: designed project system using JavaScript Additional: collaborative application team analysis robust strategy innovative collaborative collaborative project analysis Extra: system project scalable project system scalable team,"Software Engineer role requiring expertise in C++, AWS, Java and experience in building efficient collaborative collaborative project team scalable project collaborative innovative application application systems.",0.5154218043618335,26,0,1,0
Skills: Excel Experience: led efficient tool using Node.js; deployed robust tool using Excel; led scalable application using JavaScript; led application tool using React; optimized project pipeline using Photoshop Additional: project innovative project project data collaborative system scalable efficient system,"Software Engineer role requiring expertise in React, JavaScript and experience in building efficient robust application efficient system project team scalable systems.",0.2552757725187233,39,1,3,1
"Skills: React, Node.js, TensorFlow Experience: developed efficient system using JavaScript; optimized robust tool using Node.js; built innovative application using Python; optimized innovative pipeline using Excel Additional: data scalable system analysis innovative innovative scalable application application data application strategy robust innovative Extra: innovative team innovative scalable application system scalable scalable scalable efficient team team system","Software Engineer role requiring expertise in Kubernetes, Docker, Ruby, SQL and experience in building efficient robust efficient system project project efficient innovative application efficient scalable efficient systems.",0.26607369796070385,54,1,3,0
Experience: optimized robust tool using AWS Additional: scalable data robust strategy data collaborative analysis efficient analysis project data strategy efficient,"Software Engineer role requiring expertise in AWS, JavaScript, SQL, Kubernetes and experience in building efficient system team team team systems.",0.08024195161600069,20,0,1,0
"Skills: Java, Python, React, Photoshop, SQL Experience: built system application using TensorFlow Additional: robust analysis team efficient system data strategy innovative scalable team system system robust project","Software Engineer role requiring expertise in Ruby, Docker, Kubernetes and experience in building project collaborative scalable scalable team innovative system collaborative robust application systems.",0.25558512530993915,27,1,1,0
Experience: led scalable application using Ruby; tested innovative system using Ruby Additional: project strategy data efficient efficient efficient robust efficient data application data scalable strategy application,"Software Engineer role requiring expertise in C++, TensorFlow, Java, Ruby and experience in building innovative team robust team innovative system efficient scalable innovative application team application systems.",0.29495059504311866,26,0,2,0
Experience: managed robust system using TensorFlow; led collaborative tool using Kubernetes; implemented collaborative application using Kubernetes Additional: application data strategy project scalable strategy robust application application innovative efficient innovative,"Software Engineer role requiring expertise in Kubernetes, AWS, Java, Ruby and experience in building innovative collaborative scalable application scalable robust system systems.",0.3124584911168157,29,0,3,0
Experience: developed robust pipeline using Kubernetes; led scalable application using Excel; optimized collaborative application using SQL; built project system using React; led team system using TensorFlow Additional: innovative analysis collaborative team data project analysis scalable efficient application efficient system scalable innovative robust robust robust collaborative,"Software Engineer role requiring expertise in Node.js, SQL, React, TensorFlow and experience in building application team robust collaborative innovative robust scalable innovative systems.",0.37707128365022347,45,0,4,0
"Skills: Java, Kubernetes, AWS, Python, TensorFlow, Node.js, Excel Experience: led efficient pipeline using React; optimized efficient pipeline using Docker Additional: system efficient efficient project data robust scalable data collaborative application project project team project project scalable strategy","Software Engineer role requiring expertise in JavaScript, TensorFlow and experience in building robust application project project robust application scalable robust application systems.",0.2859234081401583,37,1,2,0
"Skills: JavaScript, Kubernetes, Photoshop, C++, Ruby, Docker, Excel Experience: tested innovative system using Photoshop; managed efficient tool using Python; integrated application tool using JavaScript; implemented collaborative pipeline using Ruby; led innovative pipeline using Docker Additional: analysis scalable project system application analysis strategy collaborative data data scalable system strategy scalable efficient","Software Engineer role requiring expertise in Python, Node.js, Ruby and experience in building project system team system team scalable application innovative collaborative scalable efficient team systems.",0.21621985411686118,50,1,5,0
"Skills: Node.js, JavaScript, Python, Excel Experience: implemented team pipeline using Python Additional: strategy data strategy collaborative project robust project team application innovative efficient team innovative Extra: system scalable team scalable system team robust collaborative collaborative","Software Engineer role requiring expertise in React, TensorFlow, Kubernetes, Docker and experience in building team application innovative application innovative systems.",0.20131145049133092,35,1,1,0
"Skills: Marketing, SQL, Java, React, Kubernetes, Python, TensorFlow Experience: built application pipeline using Marketing; tested project application using SQL; tested system system using React; implemented collaborative application using Kubernetes; managed robust tool using Java Additional: innovative efficient project team project analysis data application robust strategy Extra: application scalable scalable collaborative collaborative innovative project collaborative team efficient scalable application innovative efficient","Software Engineer role requiring expertise in Node.js, Docker, C++ and experience in building system project application scalable collaborative application application innovative application project innovative scalable team robust systems.",0.4803339081029404,60,1,4,0
Experience: implemented project tool using Java; implemented scalable application using AWS Additional: collaborative data strategy robust innovative robust efficient efficient team team collaborative strategy strategy analysis,"Software Engineer role requiring expertise in Docker, TensorFlow, Kubernetes, Python and experience in building application team robust efficient team scalable scalable system system team application system efficient innovative systems.",0.3152137891358903,26,0,1,0
Experience: managed scalable pipeline using JavaScript; integrated scalable application using Ruby; developed scalable pipeline using Docker; integrated scalable system using Java Additional: innovative strategy system analysis project system innovative efficient efficient innovative data robust data innovative innovative strategy robust scalable project,"Software Engineer role requiring expertise in AWS, Kubernetes and experience in building project scalable efficient robust efficient project scalable innovative team team systems.",0.33972102992870834,41,0,3,0
Experience: designed scalable pipeline using Marketing; built team application using Marketing; designed project pipeline using Python; managed project system using Ruby; managed innovative tool using Photoshop Additional: team system robust scalable data strategy analysis collaborative efficient scalable project analysis analysis project application strategy project innovative,"Software Engineer role requiring expertise in TensorFlow, JavaScript and experience in building system team project efficient collaborative system robust innovative innovative systems.",0.21028497888889386,45,0,3,0
Experience: deployed collaborative pipeline using Ruby; tested efficient application using Java; built team tool using Docker; led collaborative system using TensorFlow; managed team pipeline using Node.js Additional: scalable system innovative data analysis system project robust team robust,"Software Engineer role requiring expertise in Kubernetes, React, Node.js, Java and experience in building system efficient project scalable application efficient efficient scalable robust project project system scalable project systems.",0.20361799634167665,37,0,5,0
"Skills: Python, Kubernetes, Excel Experience: deployed collaborative tool using Docker Additional: robust robust collaborative system innovative efficient efficient collaborative innovative efficient analysis system project","Software Engineer role requiring expertise in TensorFlow, React, Docker, Java and experience in building system scalable scalable robust application systems.",0.08417152022421968,24,1,1,0
"Skills: TensorFlow, Excel Experience: tested team pipeline using React; developed system tool using Python; implemented scalable tool using Marketing; deployed innovative pipeline using Kubernetes; optimized application pipeline using TensorFlow Additional: application innovative project project project application team innovative efficient efficient data innovative system Extra: team application innovative team innovative project team project","Software Engineer role requiring expertise in Docker, Kubernetes, JavaScript and experience in building collaborative innovative system system team systems.",0.1646301792786788,52,1,5,0
"Skills: SQL, JavaScript Experience: tested application application using Node.js; implemented scalable application using AWS Additional: application robust scalable scalable system application analysis scalable system strategy efficient efficient robust collaborative innovative project robust collaborative","Software Engineer role requiring expertise in AWS, Kubernetes, Ruby and experience in building innovative application innovative robust application robust systems.",0.33223247169819803,33,1,2,0
"Skills: Python, Ruby, C++, Kubernetes, AWS, React Experience: optimized scalable pipeline using JavaScript; optimized project application using Ruby Additional: system collaborative efficient efficient analysis team innovative system project application innovative system innovative analysis data efficient collaborative","Software Engineer role requiring expertise in Kubernetes, Ruby and experience in building team application system project robust innovative project collaborative efficient systems.",0.40674805402519854,36,1,1,0
Skills: TensorFlow Experience: integrated collaborative system using Photoshop; tested collaborative system using C++; led team system using JavaScript Additional: scalable application strategy analysis data strategy project efficient collaborative robust team innovative,"Software Engineer role requiring expertise in Node.js, SQL and experience in building team robust team project system systems.",0.1531265231415332,31,1,3,0
Experience: implemented robust pipeline using SQL; tested system pipeline using Photoshop; implemented efficient pipeline using SQL Additional: scalable collaborative application collaborative robust efficient application application robust collaborative application efficient system,"Software Engineer role requiring expertise in Node.js, Java, Python and experience in building scalable collaborative scalable efficient project system project application robust scalable robust systems.",0.28959574312114084,30,0,2,0
Experience: deployed robust system using Ruby; designed application system using Ruby; optimized application pipeline using JavaScript; managed team application using Ruby Additional: system scalable efficient innovative project system innovative data data efficient strategy strategy innovative application system,"Software Engineer role requiring expertise in AWS, Java, Docker, Kubernetes and experience in building team team collaborative application team application robust collaborative systems.",0.17223881707049452,37,0,4,0
"Skills: Kubernetes, Ruby, Marketing, JavaScript Experience: optimized project pipeline using Excel; managed collaborative system using AWS; managed efficient pipeline using SQL; integrated efficient pipeline using JavaScript Additional: application data strategy innovative analysis robust application analysis system robust data robust project Extra: system collaborative collaborative scalable system application system project robust scalable system team","Software Engineer role requiring expertise in JavaScript, Python, AWS, React, Node.js and experience in building application innovative application efficient scalable scalable system application robust system innovative robust team systems.",0.3317124916400181,53,1,3,0
Experience: developed project application using Java; developed efficient system using Ruby; integrated efficient application using Python; designed efficient pipeline using JavaScript Additional: innovative analysis data application robust application efficient project robust system team analysis,"Software Engineer role requiring expertise in Python, Ruby, Java, SQL and experience in building system scalable innovative scalable collaborative application efficient robust robust systems.",0.2674683572177752,34,0,3,0
Experience: optimized scalable application using JavaScript; optimized system pipeline using SQL; optimized team application using Docker; designed application tool using Python; built scalable pipeline using AWS Additional: innovative innovative efficient data collaborative scalable system collaborative team innovative team team Extra: project team efficient collaborative robust innovative application scalable collaborative,"Software Engineer role requiring expertise in Node.js, Docker, Kubernetes and experience in building application efficient system application efficient application collaborative innovative collaborative systems.",0.311210239083234,49,0,3,0
Experience: optimized collaborative system using TensorFlow; built efficient tool using Node.js; led team tool using JavaScript; integrated scalable application using Python Additional: robust efficient analysis scalable scalable analysis team efficient strategy data project scalable collaborative efficient,"Software Engineer role requiring expertise in Python, Java, SQL and experience in building application system team system application systems.",0.09802647856780852,36,0,4,0
"Skills: Java, SQL, Excel, Node.js Experience: led system tool using Docker; integrated application pipeline using AWS Additional: analysis scalable analysis efficient application team strategy efficient project system strategy team data robust strategy robust collaborative","Software Engineer role requiring expertise in AWS, Ruby, Java and experience in building robust system team robust system robust robust project collaborative team innovative project application systems.",0.3187520730330208,34,1,2,0
Experience: deployed efficient pipeline using Docker; developed project tool using AWS; optimized system application using TensorFlow; managed application tool using Kubernetes Additional: strategy innovative innovative efficient system collaborative efficient strategy system collaborative collaborative analysis project,"Software Engineer role requiring expertise in C++, Kubernetes and experience in building innovative application collaborative project robust system robust systems.",0.2010659484264577,35,0,4,0
Experience: tested innovative tool using React; optimized project application using TensorFlow; integrated scalable application using C++; optimized application pipeline using Ruby Additional: efficient innovative efficient data scalable scalable data innovative project strategy application efficient application data application data Extra: application efficient innovative efficient system,"Software Engineer role requiring expertise in Docker, SQL, C++, Java, Node.js and experience in building innovative efficient team efficient collaborative team application application team scalable project scalable scalable system systems.",0.3597095244256746,44,0,3,0
Experience: tested system system using JavaScript; implemented innovative system using JavaScript; implemented efficient system using Photoshop; developed application application using Photoshop; built project tool using Marketing Additional: efficient application robust data data scalable project efficient scalable scalable,"Software Engineer role requiring expertise in Kubernetes, SQL, C++, JavaScript, Ruby and experience in building innovative robust efficient efficient innovative robust robust team project application system collaborative systems.",0.24760482957581012,37,0,4,0
Experience: developed scalable pipeline using Python; integrated collaborative system using Java; developed system application using Node.js; deployed project tool using C++ Additional: system application system team scalable efficient analysis scalable efficient scalable innovative innovative robust,"Software Engineer role requiring expertise in React, Node.js, JavaScript, SQL and experience in building robust robust efficient robust efficient systems.",0.15485026744541378,35,0,3,0
"Skills: TensorFlow, Node.js, Kubernetes, C++, JavaScript Experience: managed application system using JavaScript; optimized scalable application using Kubernetes; led team system using Python; managed collaborative tool using Python Additional: robust system data project analysis innovative team scalable team scalable data scalable Extra: innovative team project innovative innovative robust team innovative innovative robust innovative","Software Engineer role requiring expertise in Node.js, Java, JavaScript and experience in building project robust application system scalable scalable scalable scalable scalable innovative efficient application team systems.",0.44509237636923893,52,1,3,0
"Skills: Marketing, JavaScript, Node.js, Kubernetes, Docker, React Experience: led application tool using Photoshop; built collaborative system using Python Additional: robust scalable data collaborative project system innovative robust efficient innovative system scalable strategy application system team robust","Software Engineer role requiring expertise in JavaScript, Ruby, Python, Kubernetes and experience in building project project efficient application innovative scalable systems.",0.2769751796520211,36,1,2,0
"Skills: Python, Node.js, Marketing, Ruby, AWS, JavaScript, Excel Experience: led team system using Excel Additional: analysis innovative data scalable strategy collaborative robust application analysis system system collaborative efficient data","Software Engineer role requiring expertise in SQL, Python, Kubernetes and experience in building innovative efficient scalable robust system innovative system project innovative systems.",0.17309423151280606,29,1,1,0
"Skills: Python, Marketing, TensorFlow, SQL, React, Ruby Experience: deployed efficient pipeline using Marketing; designed team tool using React; optimized scalable pipeline using Python; optimized robust pipeline using AWS Additional: project innovative data system robust system application robust data strategy efficient system robust application team scalable innovative system scalable","Software Engineer role requiring expertise in Ruby, JavaScript, SQL, Python, AWS and experience in building team innovative team collaborative project collaborative scalable application system application collaborative project robust efficient systems.",0.30369401609894764,48,1,3,0
"Skills: Node.js, JavaScript, React, Kubernetes, AWS, TensorFlow, Photoshop Experience: led robust application using Docker; optimized scalable system using Ruby Additional: collaborative strategy application project robust robust collaborative robust team team Extra: project system project collaborative collaborative team system scalable project","Software Engineer role requiring expertise in C++, TensorFlow, JavaScript and experience in building scalable robust innovative project collaborative efficient project team team efficient systems.",0.4241819198996338,40,1,2,0
Experience: tested system system using Excel; designed scalable system using Excel Additional: system system efficient scalable robust efficient innovative team strategy strategy data collaborative efficient collaborative,"Software Engineer role requiring expertise in C++, Python, Node.js, AWS, Java and experience in building efficient application robust efficient project system project collaborative system scalable robust systems.",0.26360217677750963,26,0,2,0
"Skills: Ruby, Marketing, Photoshop, Docker, AWS, C++, React Experience: optimized project application using JavaScript; integrated team pipeline using Java; designed system tool using SQL; deployed efficient system using C++ Additional: innovative efficient innovative data collaborative scalable collaborative analysis analysis data innovative strategy analysis system analysis innovative system","Software Engineer role requiring expertise in Ruby, React, TensorFlow, JavaScript, Kubernetes and experience in building system project efficient application project systems.",0.13751528588353928,47,1,4,0
"Skills: Ruby, Java, SQL Experience: optimized system tool using Node.js; integrated efficient system using Python Additional: collaborative data innovative system collaborative collaborative scalable strategy analysis collaborative strategy scalable team robust application Extra: system system efficient scalable project collaborative innovative","Software Engineer role requiring expertise in AWS, Kubernetes, Python and experience in building team system collaborative innovative team application system application application robust efficient efficient project collaborative systems.",0.3811744649524186,39,1,2,1
